text,label
"@user Oh, nice nice, yo estoy viéndome por cuarta vez Kill Bill",0
"@user muy triste  La prensa es lo que es. Un medio oportunista, en muchas ocaciones, que por vender, lo que sea",2
Por cierto @user podria hablar contigo por md? Gracias,1
@user #seestrenasietevidas Sería un gato tipo Garfield porqué soy un poco vago y porqué me encanta la lasaña!!,0
Mg y pongo un adjetivo super repelente a vuestro nombre,2
@user Aunque te extraño mucho y quisiera abrazarte y besarte con todo mi amor y cariño,1
"@user se muestran solitos, no está difícil la cosa felizmente",0
"@user @user @user lo bueno y lo malo, ojo. Que a nosotros fijo que nos quitan alguno.",2
"Estoy a punto de comprarme EL VESTIDO para Año Nuevo, lo malo es que si lo compro los días que faltan me mataré haciendo cardio y abs",1
Hoy queremos felicitar por su cumple a una de las mejores personas que hemos conocido gracia al #páde #RafaGuerrero  @user,0
@user Yo además vengo de una mañana de natación y una comida que me ha dejado en una modorra importante. Y tengo que repasar,2
@user Ps porque tú lo eres conmigo,1
"Que ladilla, yo soy chevere",0
@user @user Todos somos asesinos por nuestra codición de humanos ya que total depende de nuestras acciones,2
"Solo porque UNA persona diga que me conoce y opine sobre cómo soy, y convenza a otra de ello no significa que sea así",1
@user Congratulations Dr. Alejandro eres orgullo peruano. Dios no te eligió para gobernar porque el congreso esta manchado,0
@user el final volviendo a la aldea es quizá demasiado tierno,2
"@user @user no ! Según UMMéxico, ese no será el nuevo single",1
@user @user @user @user @user @user @user gracias  me lo paso genial haciéndolo!,0
@user pensba q iba a hacer @user una reflexion profunda de las q me hace a mi pero,2
@user tío peguemos al Lau  Sigues teniendo mi primer grinder?,1
@user hola teneis algun proximo evento por madrid? Mi amiga es muy fan vuestra y nos gustaria saberlo  gracias,0
"Esta ceniza me tiene mala ya. Ando con alegría y me arden los ojos, no puedo usar lentes de contacto.",2
@user ya lo sé  te tengo que contar mi vida que ahora hay muchas cosas nuevas y y y y,1
"Vale mi cuenta de Twitter a llegado a lo mejor, me sigue una psicóloga cristiana",0
"OMG esta no he acertado, premio para Calvin que tampoco está  1 de 2 aciertos #VMAs",2
@user Son un escándalo los 4 juntos? hay fotos?,1
@user tiene que dar un gustazo dibujarte tus propios posters.. te envio Amanda,0
Lo peor de mi cumple es que ese día empiezo mis clases de nuevo!!,2
"@user Hola Julio, para que las pizzas lleguen en las mejores condiciones, marcamos la pizza, no la cortamos",1
@user @user me dejo congelado. Por algo es el amo de los ratings!!!,0
@user justo esta mañana no ha podido insultarlos porque estaba en comisaria AMPLIANDO LA DENUNCIA POR ACOSO,2
"Agradece todo, cada momento, cada situación, sea positiva o negativa, ya que la positiva nos hace felices y la negativa nos hace sabios",1
Acabo de descubrir a Filip van der Cruyssen y sus increibles #fotografia de #retratos ...yo quiero   http,0
@user pero del practico ya? No me dijiste que hacías prácticas.,2
Totoro casi listo #Imelda #torta #totoro #cake #designcake #pastelería #lima #diseño…,1
@user me encantan los VAPES gracias por estar ahí todos los días y alegrarnos,0
"Ahora sí conejito, llámala y mándala a la mierda de mi parte",2
@user báñate con agua fría para que la temperatura de tu cuerpo sea menor que la del ambiente,1
Lo bueno de la vida es que te hace coincidir con personas realmente increíbles,0
"@user na, que son las fiestas de mi pueblo y me hallo a 1000km, en mi puta casa, con catarro y sin planes",2
@user de parte de mi hermana ella dice que por que no te vuelves a pintar de rubio que asi de rubio te queda mejor piensalo,1
"@user Gracias a ti hoy soy muy feliz Descansa, que sueñes bonito. Te quiero un montón",0
@user no creo que hayan diseñado una tipo propia,2
"@user Que tampoco ahora mayoría absoluta, eh?",1
@user estamos condicionados por nuestras lecturas  Vienen tiempos gloriosos,0
Me volvieron a dejar sola,2
Hazme un favor y has lo posible por no cruzarte conmigo este año,1
@user @user Abrazote enorme!! Sos un éxito!,0
Hoy una mosca no me dejó dormir y me cago en su puta vida,2
@user Que ya ha empezado tio,1
Fue un buen momento en familia,0
"@user Ni que fueran cámaras de cobalto. Tengo mucho tiempo de no broncearme por unas manchas en mi cara, son solo ganas de verme mejor",2
@user @user q pasa con VY1884 y VY1885? Mi madre sta en berlin y no sabe si el avion sale hoy  any info?????,1
⚠ me pareces un niño muy gracioso jajaja y me encanta hablar contigo a ver si hablamos mas,0
"lo único que quiero es que mi gato aparezca, no quiero vivir sin él, necesito escucharlo y verlo",2
"Y bueno, fue un año nuevo diferente. Pero se acabó y ahora toca volver a la realidad",1
Venir a Murcia y no pasarte por el MUSU a por un buen bocadillo de lomo es delito. #Musucomotequierojoderperoatusbocadillosmás.,0
"@user @user el problema que ya no hay 2x1 en grandes ni tampoco los puntos Hut, son dos pésimas noticias",2
"Pasan los años pero las resacas siguen siendo un misterio. Ayer tomé ron puro y me he levantado tan pancho, tan fresco. Aquí no pasó nada",1
@user felicidades pareja!!! Peazo abuelo va a tener tu hijo....estará pletorico,0
"@user me duele la pierna del puñetazo que me diste aye, en dos sitios, agresivo",2
"@user No se me ocurre más que que estás guapísima, por eso no valgo para la seducción",1
Que rico es dormir con el sonido de la lluvia,0
Desearía que aurin no estuviera sucia y mojada para que duerma cnmigo,2
@user Me sabía la versión femenina  Mujer refranera...mujer puñetera...,1
"@user por la lucha y el aprendizaje obtenido, ¿te suena? ;), todavía no sé notas pero son lo de menos",0
Comenzando mal la semana enfermandome,2
"@user Pues va a estar difícil, porque jugamos fuera, pero hay buen equipo este año. A ver...",1
@user yo acabo de aportar mi pequeña contribución. Te sientes tan bien!,0
Echo tantísimo de menos mi vida en Irlanda,2
"La felicidad no es un estado en el que podemos permanecer siempre, pero si una actitud que podemos elegir al valorar pequeños momentos",1
@user ¡De nada! Me gustó mucho ese paseo alternativo por otro Gante,0
"Si está claro, la culpa es mía",2
"@user Eso sería lo más maravilloso! Después de mi 2º viaje, pensé que iría una vez más y la guerra...",1
"@user buenas tardes, si fuese posible actualizar el presupuesto con las indicaciones que he dejado en la consulta #296798  Gracias",0
El señor @user no quiere jugar duoq conmigo,2
@user además de verdad verdadera  Catalina! @user,1
No se porque pongo ahora la carita triste pero me parece mas cuqui todo con ella,0
recuerdo cuando me dijiste que odiabas lo superficial y ahora solo mencionas cuanto dinero ganas y todo lo que te compras,2
Vale el huracán no me a afectado y supongo que a mis seres amados tampoco así que estoy mushio mejo' sabiendo que no paso nada,1
@user yo solo quiero que tu cuerpo este tan fuerte como tu mente,0
Este año ha sido el que mejor me he llevado con mi hermano sin duda y se va en nada y voy a llorar y no quiero ser hija única y,2
"@user jajajaja... yo no insulto a nadie, ni bloqueo... yo me comporto en el Twitter como en mi vida normal...",1
"@user No te cambiaria , ni por la mujer más bella del mundo , Porqué Solo tengo ojos para ti",0
@user @user la costra me da cosas. Pero qué lindo por la enfermerita.,2
"puxa, @user como te pasea @user? alli si no eres inquisidor!",1
Es que es muy guapa,0
"Decepcionado , este dolor ya lo tengo acostumbrado",2
"Amis @user, el Sáb. estaré en Chimbote x chamba y quiero saber si el chinito bello cantará en evento o privado, para ir",1
Qué foto más hermosa  @user @user @user @user @user @user @user @user,0
"@user Si juegan bien, pero no saben chutar, estamos apañados.  Ninguno sabe chutar a gol en el Valencia?",2
Es el único trago que tomó puro,1
@user Que bueno Caeli. Pronto te vas a sentir mucho mejor.,0
Lo malita que estoy y lo poco que me quejo,2
Y ya estoy en ese momento en el que estoy suscrito a los boletines de 12 embajadas y sus correspondientes Agencias de Investigación,1
"@user para el frio la solucion es hacer lo que dice esta frase ""sabado sabadete camisa nueva y ....""",0
@user @user ¿Socialistas honrados? Esto es un oxímoron.,2
"Esta semana estoy de vacaciones, mañana o pasado os publico un vídeo y el domingo directo como siempre",1
Que lindo es levantarse sin resaca,0
@user Gracias por la información. Parece que el olor ha cesado. Ayer pasó lo mismo sobre la misma hora,2
"Tan rápido Domingo? Yo ni sentí el Viernes. No siento los temblores, los días pasar. Ah, pero ojalá dejara de sentir hambre.",1
"Al parecer si me darán mi canasta navideña, aparte de mi panetón y un vino Gracias proveedores Nos engríen más que los jefes",0
"@user @user si va comer gallina mejor quedese calladito, tomese sus pastillitas y siga echandole el cuento a youtubers",2
@user @user jajaja ya somos un pollito! La próxima semana? a ver que dice @user,1
"@user ayyy pero  que genial, quiero que vengas ya",0
"Y yo, pero de soniditos, somos de mundos musicales distintos bb  @user",2
"@user no tengo en la casa apenas entre, te mando uno así jaja",1
@user @user @user ohhhhh eso tiene que ser muy divertido  me imagino que los hombres están vetados no?😀😀😀,0
"Buenos días. Va, vamos a catear inglés.",2
@user no ayudas ya voy.. y tomo foto para mostrar,1
"@user lo mismo puedo decir de tu fanart  y por cierto, tu cómic, muy divertido!",0
"@user por eso  vente a la nuestra, hemos tenido bronca y yo paso de gente así  hicimos una propia con barcos y putas",2
"@user ta weno, es que me pongo celosa",1
@user pues te propongo un cambi yo te regalo un poco de mi calor y tú un poquito también de ese frío  un poquito de tu Argentina,0
"@user @user Claro, es que es muy común que en los pueblos no los tengan en pisos, los llevan a la huerta y los tienen solos",2
#FinDeSemanaPara perderse hasta las últimas con los amigos,1
Quiero un puzzle grandote y bonito para viciarme tras los exámenes...,0
"@user nooo, quiero que me vaya pordede",2
Después de 5 días! CREO que mi cronograma de viajes por trabajo ya está listo,1
"Dentro de 9 horas y 20 minutos empiezan mis vacaciones, buenos días",0
Es tan feo y sin sabor.,2
"@user Shi, pero como el año pasado no jajaja ah creo que no fuiste",1
"@user @user @user @user @user Querido Arturo, viniendo de ti, se agradece el cumplido.",0
No se como titular el vídeo,2
@user en todos nuestros centros comerciales,1
@user ostia... jugaba a uno de los primeros en la SNES en japonés!! Y lo jodido es que lo acabé  Me encantaban estos juegos!,0
Quería salir a grabar una cosa al amanecer pero mis amigos me han dejado to tirado y no quieren,2
Dateame: albañil bueno bonito y barato please. Pintor de fachada y carpintero. Se agradece!,1
"@user mi otro queso favorito #UberEmpanadas (?) jaja, provecho guapa",0
@user @user @user @user @user n escarmentams a ver si van a ser mismas encueshshtasshs eh @user,2
@user @user @user @user mañana 2° recordatorio subliminal #OigoFanatica,1
@user Igual vos. Lindo día y un fuerte abrazo,0
@user seguro las productoras estaban centradas en traer los de siempre,2
Mañana es año nuevo y yo sin planes,1
"@user gracias, compa. Es algo que no he olvidado jamás. Es calidad humana.  Besos y mucho ánimo!",0
@user Weee estoy hasta el perno en la U solo me queda salvar lo que pueda también te extraño pishe palo,2
"@user yeah! yo lo intente but se veia todo oscuro, luego me dasanimé je...pero estaría bien que todo el fandom lo haga",1
"Buen amigo eres @user, gracias por compartir tu pregunta en ese Ask 2.0",0
@user cierto es que el Maruchi está al lado de una peña del Barça y no íbamos a quedar bien,2
"@user Argi es mucha Argi  pasa como digo siempre, demasiado buena para ganar.",1
@user @user me super encanta el estudio esta perfecto!!!,0
Yo a las 5 a No puedo dormir *se pone a ver Peppa Pig*esto es peor,2
@user pero es verdah pe!,1
Queremos mas temporadas de Scream!! @user Sabeis si va a haber una tercera o la abandonan ya,0
"Como cuando te sientes fea, gorda y sin plata",2
"Dios aprieta pero no ahorca, creo que es muy cierto",1
@user Espero que la hayas pasado lindo,0
@user pfff esque he llegado al 7 y se me ha hecho pesadisimo xd no me gusta,2
@user aquel señor amigo suyo hizo un numerito hoy de esos que le encanta hacer. Otro día en que la ginebra empezó a fluir temprano!,1
@user Está hermosa esa niña. ¿Quién no se anima a planchar así? Saludos,0
@user la mitología de por sí es maravillosa 😍 pero es tan cara la colección  y son 60 tomos 😫,2
"Al final el vídeo lo subo mañana, que acabo de llegar a casa.",1
"A la gente buena, le pasan cosas buenas ... al resto a veces también nos pasan cosas buenas",0
El jarabe para la tos hace que mi jugo de naranja sepa feo. ️ Ese jugo es lo mejor de mi vida.,2
@user y según tu ojo crítico  debe abrir toda la ciudad o solo zona puerto-anaga-plaza España?,1
@user Léete el cómic. Está bien y acaba rápido,0
"Casi el 80% de los pobladores estamos mal ubicados, en un terremoto estiman 50 mil muertos en Lima",2
Viendo con mi gordiflaqui LOCA POR LAS COMPRAS y el diciendo se parece un poco a ti o tu a ella jjajajajaja yo no compro tanto,1
Tengo ganas ya de días de lluvia para poder tirarme una tarde de domingo entera con mi gordi en el sofá,0
La vida no es bella,2
"Un País tan afectado como Haití, necesita del mundo entero.",1
"@user es lo que tiene Amazon  a uno que conozco le llega el Lunes, siéntete afortunada",0
No hay mayores problemas dice vocero Lewin Mejía sobre amago de incendio... es un centro comercial no una bodega @user @user,2
"@user esta tarde a las 20:30, no obstante, tenemos programa especial retransmitiendo el #LaPS4Meeting @user y yo",1
"Acabo de jugar en manual a PES 2017 y dios, como cambia el juego, jugando en leyenda, en 0 de velocidad, IMPRESIONANTE #PES2017",0
"@user Melanie era la mejor, encima la echaron el dia de su cumple  SINVERGUENZAS",2
@user no sabía que la remasterizada se parecía a la primera temporada de Falcon Crest,1
Todo es mejor de lo que parece cuando recordamos que Dios está de nuestro lado.,0
@user Bajón + Ed Sheeran llorera asegurada. Me pasa,2
"@user @user @user @user Está de camino, friéndose bajo el sol sevillano",1
"@user me quedo tranquilo entonces, pero iré mirando la opción del coche",0
"No estoy aburrida  -Estás aburrida No  -Si,  reconocelo Vale estoy aburrida de verte ver la tele  -.. Por que haces esto?  Por que me abu+",2
@user khaaaa? Ese concierto ha sido más publicitado que la campaña de Keiko... pero... pobreza,1
"@user triana , Me gustaria saber deti ,  Contacta conmigo cuando puedas!",0
Me siento tan estúpido de haber abierto una herida ya cicatrizada a alguien que aún me sigue importando.... lo siento,2
@user esta la página petada desde hace días,1
"Bueno por dicha ya estoy en Zarcero, no estoy en la calle. haha",0
@user @user Mmmm yo tampoco te puedo decir nada  Supongo que lo lógico sería que lo tuvieran pero a saber,2
"@user Tejida en técnica de crochet (Sólo tejida con las manos - ""Mi dedo es un Crochet"") Tiempo Récord de ejecución: 3 horas..!!!",1
"Bienvenido #Septiembre mes que marca como un nuevo comienzo de año, muchos objetivos por cumplir, con una gran sonrisa  #FelizJueves",0
"Despues de todo sigues pendiente de mi y lo sabes, pero autoengañarse is moreee easyy",2
@user pues al igual q vosotros el follar,1
"@user Yo, con lo bueno que soy...",0
@user No terminamos el año vivos,2
@user por lo menos hoy he mirado dos albergues   mañana pago,1
@user y lo bueno que no engordo,0
@user Perdóneme pero estuve hace un mes y lo encontré todo poco excitante. Cocina rutinaria para el oficinismo de medio día.,2
Es obvio que me has pillado,1
@user @user @user @user @user poh como yo  lo divertida que podría ser esa retransmisión!,0
Hola estoy que reviento por haberme comido un box de kebab ayudadme a morir gracias,2
@user jajajajajajaj la desesperación pues loca,1
"Lo bueno de mi plan es que tienen Internet ilimitado en 3G y 4G, es ilimitado desde que lo contrate hace 5 años",0
Me aso  santander estaba mejor,2
@user el viaje de ida fue largo y el bus incomodón. La vuelta en la Peri estuvo muy bien. Y con internet gratis por 20 minutos!,1
Ser productora radiofónica es lo mejor de la vida,0
No salí el fin de semana porque hoy tenía examen y salgo del examen y nadie quiere ir por una torta chilena,2
Me he puesto a llorar en plena oficina porque no podía abrir mi bolsa de m&m's y no quería pedir ayuda para no tener que invitar,1
".@user en los #FF a ... por ser la persona más amable y cariñosa. Quiero achucharte  #TuitUtil... ponéis ""amable"" 2 veces",0
"Entró una venezolana a trabajar en la empresa donde laboro. Me apena la crisis en su país, está bien jodido todo allá.",2
"@user tolerancia pilu, tolerancia siempre nadie es mejor o peor por la musica que escucha shaky shaky shaky shaky shaky",1
@user la líder de las Gerudo? Podría ser aunque en bonito,0
@user lcp te da solo una galleta rellenita de 30 céntimos y un vasito de cifrut,2
Algún alma caritativa me tiene que prestar el Pokemon,1
Sigamos siendo felices felices felices,0
@user @user Cuidado con lo que deseas  ¿No te acuerdas de lo pesados que fuimos cuando sacamos la primera parte?,2
Echo de menos las barras libres del Tángara.. aunque después tuviera las resacas del siglo,1
Pocas maneras mejores se me ocurren para empezar una semana...  http,0
@user se que no me vas a leer pero si pudieras decirme a que hora coges el ave a mañana me harias muy feliz. No he podido verte hoy,2
@user jajaja ya sabes que las canciones hablan mucho de cosas ficticias,1
#postrecito para endulzarme un poquito,0
"@user Pues yo no me crei esa expulsion, me parecio otro tongo como la de Ares, los dos mayores robados de aquella temporada",2
"@user ya ahí si no sabría decirte generalmente siempre hace sol temprano, se llega a poner nublado es como luego de las 3pm.",1
"@user sin animo de ofender a las focas, que son lo mas mejor de este mundo",0
Me siento estafada con la hamburguesa pensé que era de pollo pero de pollo con pavo 🦃 #nomegusta,2
"@user @user Alguien sabrá, alguien en ese extraño lugar que es el futuro. Esto es una empresa para la humanidad",1
En comentarios: - Que linda. - Graciaaas. ¡¡Te extraño!! Tenemos que vernos de todas. Por FBC - ¡Hola! - *Visto a las...*,0
@user LO vi !! lamentable realidad,2
"@user ya pss quiero ver juego , aguita pa ti!!!",1
"@user gracias, guapa!! menuda promoción me haces!! eres un sol",0
"@user y me dices cual es  Maldita gentuza envidiosa, que dejen de denunciar sin sentido ¬¬",2
@user Pero a veces también pongo cara de simpático,1
"@user @user ¡gracias por el saludo! Jonasito está calentando la voz para entonar el ""feliz cumpleaños"" a lo Wagner",0
Que este año se verá el desánimo del  soberanismo ha dicho Arrimadas. Casi 400.000 inscritos + cientos de miles x libre.  Desánimo.,2
"@user @user Los de estos últimos 2 años son muy bonitos y no tyengo ninguno   Diego, podrías traerme algunos, ¿no?",1
"@user En Castalla (Alicante) muy oportunamente, a primeros de mes celebran sus fiestas de Moros i Cristians i todos están de fiesta!",0
"@user yo puedo cambiar de opinión, de cara es más difícil, porque vale una pasta.",2
@user hola   ¿me podrían seguir para hacer una consulta por Mensaje Directo? Muchas gracias,1
Pero bueno es Año Nuevo y tengo que transmitir buena vibra ¡Feliz año!,0
@user pues si. Pero por lo menos podrían ser actores  puestos a hacer el paripe. Que sean profesionales,2
"!! Yo solía amarla,Yo sabía que la echaría de menos !! #GNR   Empezando El Dia Griss",1
"@user ¿eliminada? Nooo, no la han eliminado. Pasó a la semifinal el otro día",0
@user era más cantoso en returns la carga religiosa,2
Pasa la noche conmigo bonita y quédate mañana todo el día,1
@user los trabajos de ese curso son bonitos. ¿Qué tiene q hacer?,0
@user Yo he citado varias veces a Heidegger en tuíter y me meto contigo,2
@user  sumo a los que tuviera yo a eso ^-^,1
Vamos @user !  Un esfuerzo esta segunda parte  y a ver si con la victoria @user os deja un rato en la feria de Albacete,0
@user no fui al último concierto pq nadie me quería acompañar,2
Esta tarde me compro el primer libro de Biblioteca Mitológica que sólo cuesta 2€. Ya los demás no que son casi 10€,1
"@user ahh, por lo menos. Es que si me decia Alicia o Emilia la mandaba a dar por perdido porel curso. ¡RELAJESE! NO SE VA QUEDAR.",0
"Madrid está lleno de comida y crushes, no me llevéis de aquí",2
"Hoy ha sido un día duro, y me he pillado un dedo con una puerta y me duele mucho  pero se me pasa sabiendo que mañana veo a @user 💚💚",1
"#Guerrero es, de leeejos, la mejor película comercial que ha lanzado @user hasta hoy. Lo cual no será decir mucho, pero es lo que es",0
@user sigo sin acostumbrarme a su nueva boca/dientes,2
@user el nuevo Dr Vet @user ayudeme mi perrita no acepta a un cachorro que le hemos dado temporal que hago?,1
"@user y también #ciudadochicos  muchísimas gracias jajajaj pero aún queda  muchísimo, solo he adelgazado y aumentado músculo ;",0
"Mario Bros cruzó 200 mundos, mató a 4000 enemigos sólo para ver a su princesa y tú no eres capaz de mandarle un jodido mensaje.-.- idiota",2
@user @user no sabia que eran pareja.,1
Es grandioso conocer a personas maravillosas como ustedes @user @user se quedan en el corazón de las que las conocen.,0
"@user ¡los médicos siempre te dicen cosas horribles, citizen!",2
"Y Dalia, si ve esto cómase un moco ahno mentira pero es que es muy linda y... me entiende??",1
@user y yo hemos perdido el bus por segunda vez la vida nos sonríe,0
@user Yo a veces hecho de menos mi pelo largo por eso mismo entre otras cosas,2
@user ¿en serio? :0 aprendo gracias a un sitio que una amiga me recomendó y ahora estoy viendo unos videos,1
#Volverdevacaciones es menos duro cuando la oficina es como una vuelta a casa  @user,0
La figura de magearna se esta retrasando un poco  Es raro en ese vendedor  aunque normalmente le pido un pack grande,2
Feliz Cumpleaños @user ! Te deseo los mayores éxitos muchacho! . @user un par de chelas heladas parfavar!,1
@user @user @user Sí! Yo creo que vamos a acabar muuuuuuuuy contentas,0
"@user Entonces eres persona y sufres este calor   Intenta dormir más fresquita o más horas, si puedes",2
"@user y me responde, a no gracias estoy a dieta jjajajajaja",1
"No estaba muerte, andaba de parranda! Jejeje",0
"@user Lo del podio para darle el premio es más cómico que la diferencia de altura, que la tenemos todos",2
Peeeeeero que necesidad hay para que tanto problema. JAJAJA,1
"@user si si, prendieron fuego !! La única que me sabía la cantaron cuando estaba haciendo fila en el baño 1 gusto conocerte!!",0
@user Si no te explicas algo mejor...  @user @user @user,2
"@user mas o menos me pasa igual, salgo de Liberia a las 4:30 y llego tipo 10 a descansar",1
Si todo va bien mañana habrá nuevo vídeo en mi canal  http,0
"@user  solo una pregunta, ¿vuestro parlamento son monos sentados en ramas de árboles?",2
Es bueno aclarar las cosas,1
"@user Muchísimas gracias por compartir mi post, me alegra que te haya gustado",0
no sabía que ya habían dado Pétalos en el viento en la tele  ahora voy a tener que ver la tercera del tirón tf,2
"@user Mandale un saludito a Jonathan Duarte que esta en el hospital pasandola mal con una operacion, y solo ver tu videos",1
¡Gracias a ti @user! Que tengas una buena tarde  #FelizLunes,0
¿lo más gracioso? que si no defiendes/apoyas/eres activista del feminismo pues ya eres un machista opresor,2
y no es así es así  ay perdona  y AAAAA NO ME HAS INSULTADO POR CORREGIRTE DAME UN ABRAZO PORFA,1
@user es muy bueno! jajaja han caido risas y está genialmente explicado,0
"Ya se porque me va mal en el amor, todo fue por no darle pelota a mi compañera que estuvo enamorada de mi desde primer grado hasta octavo",2
"a mí me dicen ven a mi casa a las 2 y lo multiplico por 4, nos vemos a las 8, papu",1
Me hacen feliz estos momentos,0
"Momento #emprendedores en el Congreso de los Diputados ahora mismo. Siempre se cita a las startups, no a los innovadores sociales",2
"@user. ""Precaución amigo conductor que la senda es peligrosa...."". Lo importante es llegar.",1
@user gracias! Era necesario jaja,0
"@user No me marca a cuantos sig ni me deja seguir a nadie, espero que sea algo temporal y se arregle pronto",2
Tengo ganas de decir una frase políticamente incorrecta: Hoy es... viernes niiiguiii!!!! #blackfriday,1
¡Buenos días! Vuelta al trabajo con una de mis asignaturas preferidas. ¿Empezamos?  #Oposalud… http,0
Qué jodido es ser del @user hoy,2
@user @user @user @user Yo creo que el consumo cerebral es inversamente proporcional a su uso,1
"@user Pero es una alegría ver toda la gente que ha salido en defensa de los clásicos y la cultura, estoy gratamente sorprendida",0
🤖 m caes mu bn y soy borde xq lo unico q m dices son cosas d q soy mu baja,2
@user dio que dice po que me hable si yo soy un libro abierto me puede habla pa conocerme quien quiera,1
@user es una sesion de clasicos! para eso tienes esta sesion   http  y yo soy be lo que quiero  un abrazo!,0
"Es fácil imaginar que, si se ha reducido dinero en arreglar carreteras y prevenir accidentes, con los trenes esté pasando lo mismo.",2
"@user no lo aprendes ni en el cole, ni en la universidad ni haciendo 100 posgrados. O naces o no. Es congénito",1
Encantado @user  estás siempre bienvenido. Espero visitaros en Málaga antes,0
"Ah vale, me suelta la puta subnormal, te estoy llamando.  Le digo que no me sale y dice ""ah, es que tengo el wifi apagado""",2
"@user @user @user @user @user @user @user hola miguel no,ahora estoy en ella",1
Lo del CuriousCat parece interesante. Creo que me voy a hacer uno a ver que tal,0
están todos muy sad hoy no,2
"@user @user Yo no puedo ingerir bebidas alcoholicas, ni marihuana, ni tabaco. Pero yo los acompaño.",1
"Antes de dormir quiero decir que fue una Navidad muy pero muy linda, estoy feliz. Buenas noches",0
Tener una panza de embarazada cuando terminas de comer no es normal.,2
"y @user hacia gestos para yo no voltear y oh sorpresa con quien me encuentro , me encontre a tu nuevo amigui @user",1
Apoyen a la Network @user !! Esta network tiene futuro !! P hare videos y directos ahi cuando habran,0
@user @user Pero es absurdo! Y más si argumentamos que muchos españoles se ven obligados a salir de España...,2
"@user el Sabueso es muy malo, el leñador mola   Quiero minero y mago de hielo",1
"@user relaja sonyer, que ves juegos de verdad y te nos pones nervioso   @user",0
@user que triste es la realidad,2
@user @user pero no están en el cantón central de SJO,1
"@user seguro no entendiste bien la trama, véala de nuevo, es toda linda.",0
así que paso ojalá me salga mañana bien griego,2
@user  -Cinefilo -Comunista -A ver cuando vienes tú a Coruña a verme  -Tu gatito 😍😍,1
@user @user @user Búscame un Zapdos de esos legales que tanto te gustan wapo,0
"Hace 1 año recibí la peor noticia de mi vida, que mi sobrina mi hija ya no iba a estar mas en este mundo y que pasaría a ser mi Angelita",2
@user Uno de mis mejores profes decía que es obligación de los abogados hablar sencillo.,1
@user eres muy pero que muy inteligente,0
Que buenos somos todos cuando nos conviene,2
Las 7 y cuarto y yo aquí,1
De aquí a una semana hará cuatro años que vivo en Barcelona. Creo que por el momento no se me ha dado nada mal,0
"PONTE BONITA 5 DE ENERO .. No es Twitter, algo está mal con el ht o se hizo spam, ya fue",2
"@user En el contrato institucional que tengo, 2GB son 9€/mes y 5GB 10€/mes. No había color   Por cierto, acabo de agotarlos O_o",1
@user @user nos hemos conocido hace unos cuantos años y claro surgió el amor,0
"@user @user @user Noooo estamos todos en Lucena, q miedo ya no se puede estar tampoco tranquilos en la playa",2
No entiendo la actitud agresiva gratén de tuiter. Si te jode lo que digo no masoquees y no me sigas. Es lo sano,1
"@user @user @user @user yo ya la seguía, sigo y seguiré... Muy buena compa!  Besets!",0
Ahora con la bufanda me recuerda a boku dake ga inai machi todavía lloro y todo,2
"Cuando se tiene alguna enfermedad no se aprende a ser más fuerte, nunca, se sufre igual, solo se aprende a vivir con eso.",1
Con ganas ya de que llegue septiembre  Y comenzamos mañana nueva temporada en @user.  #adiosagosto,0
extraño cantar todas las de @user con esta estupida @user,2
mis amiguitos drogos no me hablan,1
"@user por suerte, curar el odio a través de la educación sí es posible",0
tio que dolor de piernas,2
Hay que respetar las posturas de todo el mundo frente a las situaciones que se le presentan. Por algo no somos todos iguales,1
"El médico dice que voy estoy yendo por el buen camino, me alegro por ello  Ahora #RoadToPixel",0
Que coraje me dan lxs prepotentxs,2
"@user @user totally agree. La frase es de Nicolás Buquet, otro representante de las nuevas generaciones",1
A estas horas la Av Javier prado libre #salgantodos,0
@user ahhh pero ahí estaban las rubias -.- jajaja ( que mal que no se te quite),2
@user @user esperamos los nuevos capítulos,1
Han tenido buena iniciativa @user y encima son amigos,0
Soy el ser más distraído del mundo,2
"@user @user O regalar bombitas y escopetas para que cada ""american"" se defienda. Lindo",1
@user yo lo hice Con mi ex,0
@user @user  Las políticas del PP puede ser discutibles.  Pero estos políticos. Son de lo que no hay.   Quw gente.,2
@user @user vaya tela tu... relajate un par de dias y piensa con calma en vez de en caliente y gl tio,1
Muy bien @user ya es líder de la @user! Solo quedan 36 finales,0
"Cuando tengo la luz prendida me da sueño , cuando la apago se me va el sueño",2
"Hasta lo peor de mi, quiere lo mejor para ti",1
@user hay que ser optimistas,0
@user siento haberle faltado el respeto a tu ego al no haberte mencionado,2
@user asi es la vida del adulto hermanito buenas vibras,1
@user ha aceptado reembolsarme la cobertura marítima de la que no me advirtió en su momento. Estoy contenta. Me parece justo.,0
"La típica que nunca ha dicho la palabra ""picha"", siempre se la ha ""comido"".",2
@user @user no tengo  La lejía seria un buen sustituto?,1
Mami va a bajar la velocidad del internet pero mejor eso a que lo quite,0
"@user a. que puto mal escribo  b. me sigo surrando help   3. ha quedado raro el ""cómetelo"" ahí JAJAJAJA",2
"@user @user @user si los Ramirez dicen q son honrados,becerril q es buen padre,Chacón q sí tiene educ.X q no me crees ?",1
"Nunca esperes nada bueno de Nadie , es mas bonito vivir así.",0
"@user jaja! Esto es tweet baiting ?  Hace tiempo que un follow no vale na... Venga, hecho",2
Creo que mi papá se ha enojado porque le dije que pasaría Año Nuevo con mi mamá y no con él,1
